,1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,1036,1037,1038,1039,1040,1041,1042,1043,1044,1045,1046,1047,1048,1049,1050,1051,1052,1053,1054,1055,1056,1057,1058,1059,1060,1061,1062,1063,1064,1065,1066,1067,1068,1069,1070,1071,1072,1073,1074,1075,1076,1077,1078,1079,1080,1081,1082,1083,1084,1085,1086,1087,1088,1089,1090,1091,1092,1093,1094,1095,1096,1097,1098,1099,1100,1101,1102,1103,1104,1105,1106,1107,1108,1109,1110,1111,1112,1113,1114,1115,1116,1117,1118,1119,1120,1121,1122,1123,1124,1125,1126,1127,1128,1129,1130,1131,1132,1133,1134,1135,1136,1137,1138,1139,1140,1141,1142,1143,1144,1145,1146,1147,1148,1149,1150,1151,1152,1153,1154,1155,1156,1157,1158,1159,1160,1161,1162,1163,1164,1165,1166,1167,1168,1169,1170,1171,1172,1173,1174,1175,1176,1177,1178,1179,1180,1181,1182,1183,1184,1185,1186,1187,1188,1189,1190,1191,1192,1193,1194,1195,1196,1197,1198,1199,1200,1201,1202,1203,1204,1205,1206,1207,1208,1209,1210,1211,1212,1213,1214,1215,1216,1217,1218,1219,1220,1221,1222,1223,1224
1001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,0.0,1.0,0.9994197692364778,0.0,0.9995076807943982,0.0,0.0,0.9988324797478341,0.0,0.9994039085383011,0.0,0.0,0.0,0.999340014604173,0.0,0.0,0.9997064452216657,0.0,0.0,0.0,0.0,0.0,0.9976045817914339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994619572270536,0.0,0.0,0.0,0.0,0.9995691902871108,0.9995852605343176,0.9992891702230113,0.99976706885049,0.0,0.0,0.0,0.0,0.0,0.9981304692792595,0.0,0.0,0.0,0.999480284104731,0.0,0.0,0.9992191727657072,0.999537963826613,0.0,0.9991931491787518,0.0,0.0,0.0,0.999759891570418,0.0,0.0,0.0,0.0,0.0,0.0,0.9986606627431456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976006683616552,0.9995698479288634,0.0,0.0,0.0,0.0,0.9992385240585816,0.0,0.9994639065837234,0.0,0.0,0.999592426793152,0.0,0.0,0.9996165841494111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999361564600197,0.0,0.9995076807943982,0.0,0.0,0.9996125231386702,0.0,0.9997806866104741,0.999534130231598,0.0,0.0,0.0,0.0,0.0,0.9994973761030475,0.9990606769276844,0.0,0.9995847529970499,0.0,0.0,0.9995076807943982,0.9993505557525417,0.999518173253927,0.0,0.0,0.9992791751861644,0.9995076807943982,0.0,0.0,0.9995076807943982,0.0,0.0,0.0,0.0,0.0,0.0,0.9997339854987438,0.0,0.9998991427372916,0.0,0.0,0.0,0.0,0.9986655984018296,0.9995798208946753,0.0,0.0,0.9994796596674478,0.999223096106042,0.0,0.0,0.0,0.9997434055512574,0.0,0.0,0.0,0.0,0.9990659176807085,0.0,0.0,0.0,0.9996183662832498,0.0,0.999568337377104,0.0,0.9995822962384844,0.0,0.999464636420109,0.9997271285432816,0.9991423766793617,0.0,0.9976405610327187,0.9996770881175767,0.9995076807943982,0.9983174463483115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991672451725643,0.0,0.9991722069340604,0.0,0.9989244479332938,0.9994427363303604,0.998967451649404,0.0,0.0,0.0,0.9978001141608945,0.9990195027091434,0.0,0.9994792770596488,0.0,0.0,0.0,0.0,0.0,0.0,0.9987995568806175,0.9979132677626295,0.0,0.0,0.0,0.0,0.9996070297601264,0.0,0.9996293007305113,0.0,0.0,0.0,0.0
1003,0.0,0.9994197692364778,1.0,0.0,0.9999801436176581,0.0,0.0,0.9996347551212796,0.0,0.9999651195317389,0.0,0.0,0.0,0.9997515338229312,0.0,0.0,0.9988137547784774,0.0,0.0,0.0,0.0,0.0,0.998555603702591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999267810692999,0.0,0.0,0.0,0.0,0.9987657844884904,0.9990067722405478,0.9999099747316464,0.9996934329585381,0.0,0.0,0.0,0.0,0.0,0.9983368396493032,0.0,0.0,0.0,0.998266761911505,0.0,0.0,0.9997047096671061,0.9999710833740635,0.0,0.9992378558432332,0.0,0.0,0.0,0.9995227875569902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986463349743213,0.0,0.0,0.0,0.0,0.9986646166400338,0.0,0.9999966940897518,0.0,0.0,0.9997521800068268,0.0,0.998428742248078,0.9991444577021791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987585437707958,0.0,0.9999801436176581,0.0,0.0,0.9999721201825387,0.0,0.9996032299159445,0.9999818584290088,0.0,0.0,0.0,0.0,0.0,0.9991307195793474,0.997571324386721,0.9978578035745165,0.9987088284119838,0.0,0.0,0.9999801436176581,0.9986776725227784,0.9989889225400568,0.0,0.0,0.9999567600832036,0.9999801436176581,0.0,0.0,0.9999801436176581,0.0,0.0,0.0,0.0,0.0,0.0,0.9996823591775728,0.0,0.9997007288652215,0.0,0.0,0.0,0.0,0.9996966538762027,0.9998560742864757,0.0,0.0,0.9999536138042528,0.9999407611094961,0.0,0.0,0.0,0.9998493334963269,0.0,0.0,0.0,0.0,0.9981162540693989,0.0,0.0,0.0,0.9996370453614241,0.0,0.998912396829646,0.0,0.9998528433627345,0.0,0.9999739424579079,0.999760600613322,0.9999023751467255,0.0,0.0,0.9999414303796275,0.9999801436176581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998390292053681,0.0,0.9984231925126517,0.0,0.9983662020114862,0.9982201351628158,0.9976326864396442,0.0,0.0,0.0,0.0,0.9998473165466137,0.0,0.9999386079320343,0.0,0.0,0.0,0.0,0.0,0.0,0.999693641398547,0.0,0.0,0.0,0.0,0.0,0.9988932920945037,0.0,0.9990432107798367,0.0,0.0,0.0,0.0
1004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,0.0,0.9995076807943982,0.9999801436176581,0.0,1.0,0.0,0.0,0.9995084587129996,0.0,0.9999748514836222,0.0,0.0,0.0,0.9996936728276025,0.0,0.0,0.9989615236074728,0.0,0.0,0.0,0.0,0.0,0.9983392588587645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999254791910421,0.0,0.0,0.0,0.0,0.9988892367219149,0.9991089273133675,0.9999142452960412,0.9997074060485129,0.0,0.0,0.0,0.0,0.0,0.9985409037914338,0.0,0.0,0.0,0.9984321632329007,0.0,0.0,0.9995925642161526,0.9999735656829126,0.0,0.9992303988266547,0.0,0.0,0.0,0.9995526464456742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987867273584088,0.0,0.0,0.0,0.0,0.9987539575875319,0.0,0.9999903329889026,0.0,0.0,0.9997463421446187,0.0,0.9982837934992128,0.9991884415516397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987880573340858,0.0,1.0,0.0,0.0,0.9999792472741655,0.0,0.9996492032829887,0.9999974095543493,0.0,0.0,0.0,0.0,0.0,0.9993154639042895,0.9977857418865981,0.997563366135108,0.9987748556469627,0.0,0.0,1.0,0.9987028783693248,0.9990739191610001,0.0,0.0,0.9999475375736496,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997184814683242,0.0,0.999775540991978,0.0,0.0,0.0,0.0,0.9996475439277404,0.9998419138156374,0.0,0.0,0.9999678353738174,0.9998910749203824,0.0,0.0,0.0,0.9998837246029695,0.0,0.0,0.0,0.0,0.9982607510256062,0.0,0.0,0.0,0.9995879842483331,0.0,0.9990068539180298,0.0,0.9999036663162594,0.0,0.999982784906188,0.999782455692465,0.9998340069207342,0.0,0.0,0.9999669491120172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986063680485864,0.0,0.9986201067835421,0.0,0.9983470960746152,0.9983421342914456,0.997796277002586,0.0,0.0,0.0,0.0,0.99975362568725,0.0,0.999967772495538,0.0,0.0,0.0,0.0,0.0,0.0,0.999682871077439,0.0,0.0,0.0,0.0,0.0,0.9989550162401749,0.0,0.9991456946029804,0.0,0.0,0.0,0.0
1006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,0.0,0.9988324797478341,0.9996347551212796,0.0,0.9995084587129996,0.0,0.0,1.0,0.0,0.9994968106875902,0.0,0.0,0.0,0.9998358868508743,0.0,0.0,0.9981518824804902,0.0,0.9975896501448589,0.0,0.0,0.0,0.9995879593604922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996405745078304,0.0,0.0,0.0,0.0,0.998122784812314,0.998364255406589,0.9994143449136591,0.9992716574488785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976127129385496,0.0,0.0,0.9998732890845913,0.9995012535858852,0.0,0.9986130373447598,0.0,0.0,0.0,0.9990772765322045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997674016315069,0.0,0.0,0.0,0.0,0.9982469951826816,0.0,0.999600696949857,0.0,0.0,0.9994305153331128,0.0,0.9986330745339872,0.9988774107552196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998782079165753,0.0,0.9995084587129999,0.0,0.0,0.9995492022323413,0.0,0.9991677554451415,0.9995318393703174,0.0,0.0,0.0,0.0,0.0,0.9984353477001429,0.0,0.999215461072513,0.9984070964175686,0.0,0.0,0.9995084587129999,0.9985568696025674,0.9985415103537174,0.0,0.0,0.9995454882638681,0.9995084587129999,0.0,0.0,0.9995084587129999,0.0,0.0,0.0,0.0,0.0,0.0,0.9991481022909755,0.0,0.9991193855362794,0.0,0.0,0.0,0.0,0.9996569301396963,0.999671471331459,0.0,0.0,0.9994516100352411,0.9997011645888338,0.0,0.0,0.0,0.9993568611262185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993683816924577,0.0,0.9985065324917366,0.0,0.9992965500238662,0.0,0.9995317804157112,0.9994301726927715,0.9998989831412775,0.0,0.0,0.9994734102872211,0.9995084587129999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997576465756093,0.0,0.0,0.0,0.9978061039488608,0.0,0.0,0.0,0.0,0.0,0.0,0.9999036417729303,0.0,0.9994399868330722,0.0,0.0,0.0,0.0,0.0,0.0,0.999239022248481,0.0,0.0,0.0,0.0,0.0,0.9986832591701079,0.0,0.9984629578130134,0.0,0.9976410911398352,0.0,0.0
1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
